pclass,survived,sex,age_orig,sibsp,parch,fare,embarked,boat_nan,title,deck,age_imp_1,age_imp_2,age_imp_3,age_imp_4,age_imp_5,deck_imp_1,deck_imp_2,deck_imp_3,deck_imp_4,deck_imp_5
3,1,male,6.0,0,1,12.475,S,1,Master,E,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,5.0,5.0
3,1,female,27.0,0,1,12.475,S,1,Mrs,E,27.0,27.0,27.0,27.0,27.0,5.0,5.0,5.0,5.0,5.0
3,0,male,,0,0,8.05,S,0,Mr,,17.0,29.0,28.0,31.0,39.0,5.0,3.0,6.0,7.0,6.0
3,1,female,,1,0,24.15,Q,1,Miss,,2.0,28.0,8.0,1.0,30.0,7.0,6.0,6.0,5.0,6.0
3,0,male,,1,0,24.15,Q,0,Mr,,38.0,50.0,21.0,24.0,50.0,7.0,3.0,6.0,7.0,6.0
3,0,male,,0,0,8.4583,Q,0,Mr,,22.0,17.0,31.0,63.0,31.0,7.0,3.0,5.0,7.0,6.0
3,0,male,34.0,0,0,8.05,S,0,Mr,,34.0,34.0,34.0,34.0,34.0,7.0,3.0,6.0,7.0,6.0
3,0,male,,0,0,7.75,Q,0,Mr,,45.0,76.0,19.0,24.0,31.0,7.0,4.0,6.0,7.0,4.0
3,1,male,,0,0,7.775,S,1,Mr,,15.0,31.0,36.0,9.0,33.0,7.0,3.0,5.0,5.0,5.0
3,1,male,,1,1,15.2458,C,1,Master,,12.0,0.6667,3.0,9.0,4.0,6.0,4.0,6.0,7.0,5.0
3,1,male,,1,1,15.2458,C,1,Master,,9.0,13.0,3.0,9.0,4.0,7.0,4.0,5.0,7.0,5.0
3,1,female,,0,2,15.2458,C,1,Mrs,,39.0,36.0,32.0,12.0,19.0,7.0,3.0,5.0,6.0,6.0
3,1,female,,0,0,7.2292,C,0,Mrs,,38.0,26.0,18.0,13.0,38.5,7.0,3.0,6.0,5.0,6.0
3,0,male,,0,0,8.05,S,0,Mr,,19.0,36.0,24.0,24.0,23.0,7.0,4.0,5.0,6.0,6.0
3,1,female,,0,0,7.7333,Q,1,Miss,,30.0,22.0,22.0,2.0,29.0,6.0,6.0,5.0,7.0,6.0
3,1,female,24.0,0,0,7.75,Q,1,Miss,,24.0,24.0,24.0,24.0,24.0,6.0,4.0,6.0,7.0,4.0
3,0,male,,0,0,8.05,S,0,Mr,,19.0,60.0,18.0,16.0,15.0,7.0,3.0,5.0,7.0,6.0
3,1,female,,1,0,15.5,Q,1,Miss,,1.0,16.0,27.0,38.0,20.0,7.0,4.0,6.0,7.0,6.0
3,1,female,,1,0,15.5,Q,1,Miss,,1.0,24.0,27.0,11.0,20.0,6.0,4.0,5.0,6.0,5.0
3,1,female,,0,0,15.5,Q,1,Miss,,28.0,22.0,5.0,15.0,31.0,7.0,6.0,6.0,5.0,4.0
3,0,male,18.0,0,0,7.75,S,0,Mr,,18.0,18.0,18.0,18.0,18.0,7.0,5.0,6.0,5.0,6.0
3,0,male,22.0,0,0,7.8958,S,0,Mr,,22.0,22.0,22.0,22.0,22.0,5.0,5.0,6.0,5.0,6.0
3,1,female,15.0,0,0,7.225,C,1,Miss,,15.0,15.0,15.0,15.0,15.0,7.0,3.0,6.0,7.0,6.0
3,1,female,1.0,0,2,15.7417,C,1,Miss,,1.0,1.0,1.0,1.0,1.0,7.0,3.0,6.0,6.0,6.0
3,1,male,20.0,1,1,15.7417,C,1,Mr,,20.0,20.0,20.0,20.0,20.0,7.0,2.0,6.0,7.0,5.0
3,1,female,19.0,1,1,15.7417,C,1,Mrs,,19.0,19.0,19.0,19.0,19.0,7.0,3.0,6.0,7.0,6.0
3,0,male,33.0,0,0,8.05,S,0,Mr,,33.0,33.0,33.0,33.0,33.0,7.0,4.0,6.0,6.0,6.0
3,0,male,,0,0,7.8958,S,0,Mr,,20.0,36.0,24.0,35.0,45.0,5.0,4.0,6.0,7.0,5.0
3,0,male,,0,0,7.2292,C,0,Mr,,29.0,36.0,29.0,22.0,36.0,7.0,3.0,6.0,5.0,6.0
3,0,female,,0,0,7.75,Q,0,Miss,,22.0,44.0,27.0,25.0,28.5,5.0,4.0,5.0,7.0,6.0
3,0,male,,0,0,7.8958,S,0,Mr,,20.0,29.0,54.0,16.0,39.0,7.0,5.0,6.0,5.0,6.0
3,1,male,12.0,1,0,11.2417,C,1,Master,,12.0,12.0,12.0,12.0,12.0,7.0,2.0,6.0,5.0,6.0
3,1,female,14.0,1,0,11.2417,C,1,Miss,,14.0,14.0,14.0,14.0,14.0,7.0,4.0,5.0,5.0,5.0
3,0,female,29.0,0,0,7.925,S,0,Miss,,29.0,29.0,29.0,29.0,29.0,5.0,3.0,6.0,7.0,5.0
3,0,male,28.0,0,0,8.05,S,0,Mr,,28.0,28.0,28.0,28.0,28.0,7.0,5.0,5.0,7.0,6.0
3,1,female,18.0,0,0,7.775,S,1,Miss,,18.0,18.0,18.0,18.0,18.0,7.0,3.0,5.0,5.0,6.0
3,1,female,26.0,0,0,7.8542,S,1,Miss,,26.0,26.0,26.0,26.0,26.0,5.0,3.0,6.0,5.0,6.0
3,0,male,21.0,0,0,7.8542,S,0,Mr,,21.0,21.0,21.0,21.0,21.0,6.0,3.0,6.0,7.0,6.0
3,0,male,41.0,0,0,7.125,S,0,Mr,,41.0,41.0,41.0,41.0,41.0,7.0,4.0,5.0,5.0,6.0
3,1,male,39.0,0,0,7.925,S,1,Mr,,39.0,39.0,39.0,39.0,39.0,6.0,3.0,6.0,6.0,6.0
3,0,male,21.0,0,0,7.8,S,0,Mr,,21.0,21.0,21.0,21.0,21.0,5.0,1.0,5.0,5.0,5.0
3,0,male,28.5,0,0,7.2292,C,0,Mr,,28.5,28.5,28.5,28.5,28.5,7.0,3.0,6.0,5.0,6.0
3,1,female,22.0,0,0,7.75,S,1,Miss,,22.0,22.0,22.0,22.0,22.0,7.0,3.0,6.0,7.0,6.0
3,0,male,61.0,0,0,6.2375,S,0,Mr,,61.0,61.0,61.0,61.0,61.0,7.0,4.0,6.0,7.0,6.0
3,0,male,,1,0,15.5,Q,0,Mr,,18.0,37.0,19.0,21.0,45.0,7.0,3.0,6.0,6.0,4.0
3,0,male,,0,0,7.8292,Q,0,Mr,,23.0,45.0,31.0,30.0,27.0,7.0,3.0,6.0,5.0,4.0
3,1,female,,1,0,15.5,Q,0,Mrs,,20.0,53.0,24.0,23.0,47.0,7.0,4.0,6.0,6.0,6.0
3,0,male,,0,0,7.7333,Q,0,Mr,,31.0,27.0,24.0,63.0,36.0,7.0,3.0,5.0,5.0,6.0
3,0,male,,0,0,7.75,Q,0,Mr,,22.0,60.0,31.0,63.0,31.0,7.0,3.0,6.0,7.0,6.0
3,0,male,,0,0,7.75,Q,0,Mr,,31.0,76.0,54.0,30.0,48.0,7.0,4.0,6.0,7.0,6.0
3,0,male,23.0,0,0,9.225,S,0,Mr,,23.0,23.0,23.0,23.0,23.0,7.0,4.0,6.0,6.0,6.0
3,0,female,,0,0,7.75,Q,0,Miss,,27.0,50.0,39.0,45.0,40.0,7.0,4.0,5.0,7.0,6.0
3,1,female,,0,0,7.75,Q,1,Miss,,28.0,29.0,0.9167,4.0,31.0,7.0,6.0,6.0,5.0,6.0
3,1,female,,0,0,7.8792,Q,0,Miss,,17.0,29.0,14.0,4.0,20.0,5.0,3.0,6.0,5.0,4.0
3,1,female,22.0,0,0,7.775,S,1,Miss,,22.0,22.0,22.0,22.0,22.0,7.0,2.0,6.0,6.0,6.0
3,1,male,,0,0,7.75,Q,1,Mr,,54.0,55.0,36.0,20.0,31.0,5.0,6.0,6.0,7.0,6.0
3,1,female,,0,0,7.8292,Q,1,Miss,,30.0,29.0,5.0,13.0,31.0,6.0,6.0,6.0,6.0,4.0
3,1,male,9.0,0,1,3.1708,S,1,Master,,9.0,9.0,9.0,9.0,9.0,5.0,3.0,5.0,7.0,5.0
3,0,male,28.0,0,0,22.525,S,0,Mr,,28.0,28.0,28.0,28.0,28.0,7.0,3.0,6.0,5.0,6.0
3,0,male,42.0,0,1,8.4042,S,0,Mr,,42.0,42.0,42.0,42.0,42.0,7.0,3.0,6.0,7.0,6.0
3,0,male,,0,0,7.3125,S,0,Mr,,40.0,33.0,28.0,19.0,23.0,5.0,4.0,6.0,6.0,6.0
3,0,female,31.0,0,0,7.8542,S,0,Miss,,31.0,31.0,31.0,31.0,31.0,5.0,4.0,6.0,7.0,6.0
3,0,male,28.0,0,0,7.8542,S,0,Mr,,28.0,28.0,28.0,28.0,28.0,7.0,5.0,5.0,5.0,6.0
3,1,male,32.0,0,0,7.775,S,1,Mr,,32.0,32.0,32.0,32.0,32.0,6.0,3.0,5.0,7.0,6.0
3,0,male,20.0,0,0,9.225,S,0,Mr,,20.0,20.0,20.0,20.0,20.0,7.0,5.0,6.0,5.0,5.0
3,0,female,23.0,0,0,8.6625,S,0,Miss,,23.0,23.0,23.0,23.0,23.0,7.0,3.0,6.0,7.0,5.0
3,0,female,20.0,0,0,8.6625,S,0,Miss,,20.0,20.0,20.0,20.0,20.0,5.0,3.0,5.0,7.0,6.0
3,0,male,20.0,0,0,8.6625,S,0,Mr,,20.0,20.0,20.0,20.0,20.0,7.0,4.0,6.0,6.0,6.0
3,0,male,16.0,0,0,9.2167,S,0,Mr,,16.0,16.0,16.0,16.0,16.0,5.0,3.0,6.0,5.0,6.0
3,1,female,31.0,0,0,8.6833,S,0,Mrs,,31.0,31.0,31.0,31.0,31.0,7.0,3.0,6.0,5.0,6.0
3,0,female,,0,0,7.6292,Q,0,Miss,,22.0,50.0,27.0,25.0,28.5,7.0,4.0,6.0,5.0,4.0
3,0,male,2.0,3,1,21.075,S,0,Master,,2.0,2.0,2.0,2.0,2.0,7.0,3.0,6.0,7.0,6.0
3,0,male,6.0,3,1,21.075,S,0,Master,,6.0,6.0,6.0,6.0,6.0,6.0,4.0,6.0,7.0,6.0
3,0,female,3.0,3,1,21.075,S,0,Miss,,3.0,3.0,3.0,3.0,3.0,7.0,2.0,6.0,7.0,6.0
3,0,female,8.0,3,1,21.075,S,0,Miss,,8.0,8.0,8.0,8.0,8.0,7.0,4.0,6.0,5.0,6.0
3,0,female,29.0,0,4,21.075,S,0,Mrs,,29.0,29.0,29.0,29.0,29.0,7.0,2.0,6.0,6.0,6.0
3,0,male,1.0,4,1,39.6875,S,0,Master,,1.0,1.0,1.0,1.0,1.0,7.0,3.0,5.0,7.0,7.0
3,0,male,7.0,4,1,39.6875,S,0,Master,,7.0,7.0,7.0,7.0,7.0,7.0,2.0,5.0,7.0,6.0
3,0,male,2.0,4,1,39.6875,S,0,Master,,2.0,2.0,2.0,2.0,2.0,5.0,3.0,6.0,7.0,6.0
3,0,male,16.0,4,1,39.6875,S,0,Mr,,16.0,16.0,16.0,16.0,16.0,6.0,3.0,6.0,6.0,5.0
3,0,male,14.0,4,1,39.6875,S,0,Mr,,14.0,14.0,14.0,14.0,14.0,7.0,5.0,6.0,6.0,6.0
3,0,female,41.0,0,5,39.6875,S,0,Mrs,,41.0,41.0,41.0,41.0,41.0,6.0,4.0,6.0,6.0,6.0
3,0,male,21.0,0,0,8.6625,S,0,Mr,,21.0,21.0,21.0,21.0,21.0,7.0,1.0,5.0,7.0,6.0
3,0,male,19.0,0,0,14.5,S,0,Mr,,19.0,19.0,19.0,19.0,19.0,7.0,4.0,6.0,5.0,5.0
3,0,male,,0,0,8.7125,C,0,Mr,,29.0,36.0,22.0,24.0,24.0,6.0,3.0,6.0,7.0,6.0
3,0,male,32.0,0,0,7.8958,S,0,Mr,,32.0,32.0,32.0,32.0,32.0,6.0,3.0,5.0,6.0,6.0
3,0,male,0.75,1,1,13.775,S,0,Master,,0.75,0.75,0.75,0.75,0.75,7.0,3.0,6.0,7.0,6.0
3,0,female,3.0,1,1,13.775,S,0,Miss,,3.0,3.0,3.0,3.0,3.0,7.0,4.0,6.0,7.0,7.0
3,0,female,26.0,0,2,13.775,S,0,Mrs,,26.0,26.0,26.0,26.0,26.0,5.0,4.0,6.0,5.0,5.0
3,0,male,,0,0,7.0,S,0,Mr,,19.0,36.0,24.0,16.0,29.0,6.0,4.0,5.0,6.0,5.0
3,0,male,,0,0,7.775,S,0,Mr,,40.0,33.0,18.0,16.0,45.0,7.0,4.0,5.0,7.0,6.0
3,0,male,,0,0,8.05,S,0,Mr,,20.0,17.0,24.0,31.0,23.0,6.0,3.0,5.0,5.0,5.0
3,0,male,21.0,0,0,7.925,S,0,Mr,,21.0,21.0,21.0,21.0,21.0,7.0,2.0,6.0,7.0,6.0
3,0,male,25.0,0,0,7.925,S,0,Mr,,25.0,25.0,25.0,25.0,25.0,7.0,5.0,5.0,7.0,6.0
3,0,male,22.0,0,0,7.25,S,0,Mr,,22.0,22.0,22.0,22.0,22.0,7.0,3.0,5.0,7.0,6.0
3,1,male,25.0,1,0,7.775,S,1,Mr,,25.0,25.0,25.0,25.0,25.0,7.0,4.0,6.0,7.0,6.0
3,1,male,,1,1,22.3583,C,1,Master,,9.0,17.0,3.0,11.0,2.0,7.0,4.0,5.0,7.0,6.0
3,1,female,,1,1,22.3583,C,1,Miss,F,0.75,30.0,8.0,2.0,9.0,6.0,6.0,6.0,6.0,6.0
3,1,female,,0,2,22.3583,C,1,Mrs,,23.0,29.0,21.0,16.0,43.0,5.0,4.0,6.0,6.0,5.0
3,0,female,,0,0,8.1375,Q,0,Miss,,26.0,63.0,25.0,25.0,25.0,7.0,6.0,6.0,6.0,4.0
3,0,male,24.0,0,0,8.05,S,0,Mr,,24.0,24.0,24.0,24.0,24.0,7.0,2.0,5.0,7.0,6.0
3,0,female,28.0,0,0,7.8958,S,0,Miss,,28.0,28.0,28.0,28.0,28.0,7.0,4.0,6.0,7.0,6.0
3,0,male,19.0,0,0,7.8958,S,0,Mr,,19.0,19.0,19.0,19.0,19.0,5.0,5.0,6.0,7.0,6.0
3,0,male,,0,0,7.8958,S,0,Mr,,20.0,36.0,24.0,24.0,29.0,7.0,4.0,6.0,7.0,6.0
3,0,male,25.0,1,0,7.775,S,0,Mr,,25.0,25.0,25.0,25.0,25.0,7.0,5.0,5.0,6.0,6.0
3,0,female,18.0,0,0,7.775,S,0,Miss,,18.0,18.0,18.0,18.0,18.0,7.0,3.0,6.0,5.0,6.0
3,1,male,32.0,0,0,8.05,S,1,Mr,E,32.0,32.0,32.0,32.0,32.0,5.0,5.0,5.0,5.0,5.0
3,0,male,,0,0,7.8958,S,0,Mr,,25.0,36.0,54.0,31.0,45.0,6.0,4.0,6.0,7.0,5.0
3,0,male,17.0,0,0,8.6625,S,0,Mr,,17.0,17.0,17.0,17.0,17.0,7.0,3.0,6.0,5.0,6.0
3,0,male,24.0,0,0,8.6625,S,0,Mr,,24.0,24.0,24.0,24.0,24.0,5.0,4.0,6.0,6.0,6.0
3,0,male,,0,0,7.8958,S,0,Mr,,19.0,36.0,28.0,19.0,29.0,7.0,3.0,5.0,6.0,6.0
3,0,female,,0,0,8.1125,S,0,Mrs,,21.0,37.0,43.0,41.0,24.0,7.0,4.0,6.0,7.0,5.0
3,0,male,,0,0,7.2292,C,0,Mr,,36.0,37.0,22.0,29.0,23.0,6.0,2.0,6.0,6.0,6.0
3,0,male,,0,0,7.25,S,0,Mr,,39.0,29.0,24.0,16.0,23.0,5.0,3.0,6.0,5.0,6.0
3,0,male,38.0,0,0,7.8958,S,0,Mr,,38.0,38.0,38.0,38.0,38.0,5.0,3.0,6.0,7.0,5.0
3,0,male,21.0,0,0,8.05,S,0,Mr,,21.0,21.0,21.0,21.0,21.0,7.0,3.0,6.0,7.0,6.0
3,0,male,10.0,4,1,29.125,Q,0,Master,,10.0,10.0,10.0,10.0,10.0,7.0,4.0,6.0,6.0,6.0
3,0,male,4.0,4,1,29.125,Q,0,Master,,4.0,4.0,4.0,4.0,4.0,7.0,4.0,6.0,7.0,6.0
3,0,male,7.0,4,1,29.125,Q,0,Master,,7.0,7.0,7.0,7.0,7.0,7.0,4.0,6.0,6.0,6.0
3,0,male,2.0,4,1,29.125,Q,0,Master,,2.0,2.0,2.0,2.0,2.0,7.0,4.0,6.0,7.0,5.0
3,0,male,8.0,4,1,29.125,Q,0,Master,,8.0,8.0,8.0,8.0,8.0,6.0,3.0,5.0,7.0,6.0
3,0,female,39.0,0,5,29.125,Q,0,Mrs,,39.0,39.0,39.0,39.0,39.0,7.0,4.0,6.0,6.0,4.0
3,0,female,22.0,0,0,39.6875,S,0,Miss,,22.0,22.0,22.0,22.0,22.0,6.0,3.0,6.0,5.0,6.0
3,0,male,35.0,0,0,7.125,S,0,Mr,,35.0,35.0,35.0,35.0,35.0,7.0,3.0,6.0,7.0,5.0
3,1,female,,0,0,7.7208,Q,1,Miss,,10.0,18.0,0.9167,15.0,29.0,6.0,4.0,5.0,7.0,4.0
3,0,male,,0,0,14.5,S,0,Mr,,20.0,33.0,24.0,30.0,29.0,7.0,5.0,5.0,7.0,5.0
3,0,female,,0,0,14.5,S,0,Mrs,,19.0,43.0,45.0,26.0,36.0,5.0,3.0,6.0,7.0,5.0
3,0,male,50.0,1,0,14.5,S,0,Mr,,50.0,50.0,50.0,50.0,50.0,5.0,3.0,6.0,5.0,6.0
3,0,female,47.0,1,0,14.5,S,0,Mrs,,47.0,47.0,47.0,47.0,47.0,6.0,3.0,6.0,7.0,6.0
3,0,male,,0,0,8.05,S,0,Mr,,20.0,29.0,18.0,31.0,23.0,7.0,3.0,6.0,7.0,6.0
3,0,male,,0,0,7.775,S,0,Mr,,40.0,29.0,18.0,31.0,45.0,5.0,4.0,6.0,6.0,5.0
3,0,female,2.0,1,1,20.2125,S,0,Miss,,2.0,2.0,2.0,2.0,2.0,7.0,3.0,6.0,7.0,6.0
3,0,male,18.0,1,1,20.2125,S,0,Mr,,18.0,18.0,18.0,18.0,18.0,6.0,4.0,6.0,5.0,5.0
3,0,female,41.0,0,2,20.2125,S,0,Mrs,,41.0,41.0,41.0,41.0,41.0,6.0,3.0,6.0,7.0,5.0
3,1,female,,0,0,8.05,S,1,Miss,,13.0,20.0,10.0,5.0,3.0,6.0,3.0,6.0,7.0,6.0
3,0,male,50.0,0,0,8.05,S,0,Mr,,50.0,50.0,50.0,50.0,50.0,7.0,4.0,6.0,7.0,6.0
3,0,male,16.0,0,0,8.05,S,0,Mr,,16.0,16.0,16.0,16.0,16.0,7.0,3.0,6.0,6.0,6.0
3,1,male,,0,0,7.75,Q,1,Mr,,40.0,80.0,38.5,27.0,31.0,7.0,4.0,6.0,7.0,4.0
3,0,male,,0,0,24.15,Q,0,Mr,,34.0,61.0,36.0,35.0,34.0,7.0,4.0,6.0,6.0,4.0
3,0,male,,0,0,7.2292,C,0,Mr,,26.0,37.0,20.0,29.0,33.0,6.0,2.0,6.0,7.0,6.0
3,0,male,25.0,0,0,7.225,C,0,Mr,,25.0,25.0,25.0,25.0,25.0,7.0,3.0,6.0,6.0,6.0
3,0,male,,0,0,7.225,C,0,Mr,,18.0,24.0,30.0,22.0,24.0,7.0,5.0,5.0,7.0,5.0
3,0,male,,0,0,7.7292,Q,0,Mr,,45.0,45.0,31.0,33.0,31.0,7.0,3.0,6.0,7.0,6.0
3,0,male,,0,0,7.575,S,0,Mr,,19.0,29.0,28.0,31.0,29.0,7.0,3.0,5.0,7.0,6.0
3,0,male,38.5,0,0,7.25,S,0,Mr,,38.5,38.5,38.5,38.5,38.5,7.0,4.0,6.0,7.0,6.0
3,0,male,,8,2,69.55,S,0,Master,,11.0,0.4167,11.0,14.5,11.0,7.0,2.0,6.0,7.0,5.0
3,0,male,14.5,8,2,69.55,S,0,Master,,14.5,14.5,14.5,14.5,14.5,7.0,3.0,5.0,7.0,6.0
3,0,female,,8,2,69.55,S,0,Miss,,6.0,9.0,9.0,1.0,16.0,6.0,3.0,6.0,7.0,7.0
3,0,female,,8,2,69.55,S,0,Miss,,0.8333,13.0,0.4167,9.0,0.75,7.0,3.0,6.0,7.0,7.0
3,0,female,,8,2,69.55,S,0,Miss,,4.0,13.0,9.0,9.0,0.8333,6.0,3.0,5.0,6.0,7.0
3,0,female,,8,2,69.55,S,0,Miss,,6.0,15.0,0.4167,11.0,8.0,7.0,3.0,5.0,7.0,7.0
3,0,male,,8,2,69.55,S,0,Mr,,0.75,39.0,10.0,7.0,20.0,7.0,4.0,6.0,7.0,7.0
3,0,male,,8,2,69.55,S,0,Mr,,0.75,39.0,10.0,7.0,20.0,5.0,3.0,6.0,7.0,7.0
3,0,male,,8,2,69.55,S,0,Mr,,16.0,39.0,0.1667,10.0,22.0,6.0,3.0,5.0,6.0,7.0
3,0,male,,1,9,69.55,S,0,Mr,,3.0,25.0,36.0,16.0,25.0,7.0,4.0,6.0,6.0,6.0
3,0,female,,1,9,69.55,S,0,Mrs,,18.0,54.0,22.0,34.5,25.0,7.0,6.0,6.0,6.0,6.0
3,0,male,24.0,0,0,9.325,S,0,Mr,,24.0,24.0,24.0,24.0,24.0,7.0,4.0,6.0,7.0,6.0
3,1,female,21.0,0,0,7.65,S,1,Miss,,21.0,21.0,21.0,21.0,21.0,6.0,4.0,6.0,5.0,6.0
3,0,male,39.0,0,0,7.925,S,0,Mr,,39.0,39.0,39.0,39.0,39.0,7.0,4.0,6.0,6.0,6.0
3,0,male,,2,0,21.6792,C,0,Mr,,20.0,29.0,18.0,0.9167,30.0,7.0,3.0,6.0,6.0,6.0
3,0,male,,2,0,21.6792,C,0,Mr,,18.0,33.0,18.0,18.0,34.5,7.0,3.0,5.0,7.0,6.0
3,0,male,,2,0,21.6792,C,0,Mr,,22.0,20.0,21.0,18.0,20.0,7.0,3.0,6.0,6.0,5.0
3,1,female,1.0,1,1,16.7,S,1,Miss,G,1.0,1.0,1.0,1.0,1.0,7.0,7.0,7.0,7.0,7.0
3,1,female,24.0,0,2,16.7,S,1,Mrs,G,24.0,24.0,24.0,24.0,24.0,7.0,7.0,7.0,7.0,7.0
3,1,female,4.0,1,1,16.7,S,1,Miss,G,4.0,4.0,4.0,4.0,4.0,7.0,7.0,7.0,7.0,7.0
3,1,male,25.0,0,0,9.5,S,1,Mr,,25.0,25.0,25.0,25.0,25.0,5.0,4.0,5.0,5.0,6.0
3,0,male,20.0,0,0,8.05,S,0,Mr,,20.0,20.0,20.0,20.0,20.0,7.0,3.0,6.0,5.0,6.0
3,0,male,24.5,0,0,8.05,S,0,Mr,,24.5,24.5,24.5,24.5,24.5,5.0,2.0,5.0,6.0,6.0
3,0,male,,0,0,7.725,Q,0,Mr,,23.0,60.0,19.0,35.0,26.0,7.0,4.0,6.0,7.0,4.0
3,0,male,,0,0,7.8958,S,0,Mr,,19.0,33.0,28.0,19.0,45.0,5.0,3.0,6.0,7.0,6.0
3,0,male,,0,0,7.75,Q,0,Mr,,22.0,17.0,25.0,63.0,48.0,5.0,3.0,6.0,7.0,4.0
3,1,male,29.0,0,0,9.5,S,1,Mr,,29.0,29.0,29.0,29.0,29.0,5.0,2.0,6.0,6.0,6.0
3,0,male,,0,0,15.1,S,0,Mr,,22.0,49.0,54.0,8.0,39.0,6.0,2.0,6.0,7.0,6.0
3,1,female,,0,0,7.7792,Q,0,Miss,,17.0,31.0,14.0,0.1667,14.0,7.0,3.0,6.0,5.0,4.0
3,0,male,,0,0,8.05,S,0,Mr,,40.0,60.0,28.0,19.0,29.0,6.0,4.0,6.0,7.0,6.0
3,0,male,,0,0,8.05,S,0,Mr,,40.0,29.0,24.0,31.0,15.0,7.0,5.0,6.0,7.0,5.0
3,0,male,22.0,0,0,7.2292,C,0,Mr,,22.0,22.0,22.0,22.0,22.0,7.0,4.0,5.0,7.0,5.0
3,0,male,,0,0,8.05,S,0,Mr,,19.0,36.0,23.0,24.0,29.0,5.0,3.0,6.0,6.0,6.0
3,0,male,40.0,0,0,7.8958,S,0,Mr,,40.0,40.0,40.0,40.0,40.0,7.0,4.0,5.0,5.0,5.0
3,0,male,21.0,0,0,7.925,S,0,Mr,,21.0,21.0,21.0,21.0,21.0,5.0,3.0,6.0,7.0,6.0
3,1,female,18.0,0,0,7.4958,S,1,Miss,,18.0,18.0,18.0,18.0,18.0,7.0,2.0,6.0,7.0,5.0
3,0,male,4.0,3,2,27.9,S,0,Master,,4.0,4.0,4.0,4.0,4.0,5.0,3.0,6.0,5.0,5.0
3,0,male,10.0,3,2,27.9,S,0,Master,,10.0,10.0,10.0,10.0,10.0,7.0,3.0,6.0,5.0,6.0
3,0,female,9.0,3,2,27.9,S,0,Miss,,9.0,9.0,9.0,9.0,9.0,7.0,3.0,6.0,7.0,7.0
3,0,female,2.0,3,2,27.9,S,0,Miss,,2.0,2.0,2.0,2.0,2.0,7.0,3.0,6.0,7.0,6.0
3,0,male,40.0,1,4,27.9,S,0,Mr,,40.0,40.0,40.0,40.0,40.0,7.0,4.0,6.0,7.0,6.0
3,0,female,45.0,1,4,27.9,S,0,Mrs,,45.0,45.0,45.0,45.0,45.0,5.0,3.0,6.0,7.0,6.0
3,0,male,,0,0,7.8958,S,0,Mr,,17.0,17.0,28.0,31.0,29.0,6.0,3.0,6.0,5.0,5.0
3,0,male,,0,0,8.05,S,0,Mr,,19.0,60.0,28.0,31.0,23.0,7.0,2.0,6.0,6.0,6.0
3,0,male,,0,0,8.6625,S,0,Mr,,17.0,17.0,24.0,31.0,39.0,7.0,2.0,6.0,6.0,6.0
3,0,male,,0,0,7.75,Q,0,Mr,,22.0,27.0,19.0,63.0,27.0,7.0,2.0,5.0,7.0,4.0
3,1,female,,0,0,7.7333,Q,1,Miss,,30.0,29.0,0.9167,13.0,29.0,7.0,6.0,6.0,6.0,4.0
3,0,male,19.0,0,0,7.65,S,0,Mr,F,19.0,19.0,19.0,19.0,19.0,6.0,6.0,6.0,6.0,6.0
3,0,male,30.0,0,0,8.05,S,0,Mr,,30.0,30.0,30.0,30.0,30.0,7.0,3.0,6.0,7.0,6.0
3,0,male,,0,0,8.05,S,0,Mr,,20.0,29.0,18.0,35.0,23.0,7.0,3.0,6.0,7.0,6.0
3,0,male,32.0,0,0,8.05,S,0,Mr,,32.0,32.0,32.0,32.0,32.0,7.0,3.0,6.0,5.0,6.0
3,0,male,,0,0,7.8958,S,0,Mr,,40.0,17.0,18.0,35.0,23.0,5.0,3.0,6.0,7.0,6.0
3,0,male,33.0,0,0,8.6625,C,0,Mr,,33.0,33.0,33.0,33.0,33.0,5.0,5.0,6.0,7.0,6.0
3,1,female,23.0,0,0,7.55,S,1,Miss,,23.0,23.0,23.0,23.0,23.0,7.0,3.0,6.0,7.0,6.0
3,0,male,21.0,0,0,8.05,S,0,Mr,,21.0,21.0,21.0,21.0,21.0,5.0,1.0,5.0,7.0,6.0
3,0,male,60.5,0,0,,S,0,Mr,,60.5,60.5,60.5,60.5,60.5,7.0,4.0,5.0,7.0,6.0
3,0,male,19.0,0,0,7.8958,S,0,Mr,,19.0,19.0,19.0,19.0,19.0,7.0,1.0,5.0,6.0,6.0
3,0,female,22.0,0,0,9.8375,S,0,Miss,,22.0,22.0,22.0,22.0,22.0,7.0,4.0,5.0,6.0,6.0
3,1,male,31.0,0,0,7.925,S,1,Mr,,31.0,31.0,31.0,31.0,31.0,6.0,2.0,5.0,6.0,5.0
3,0,male,27.0,0,0,8.6625,S,0,Mr,,27.0,27.0,27.0,27.0,27.0,7.0,2.0,5.0,7.0,6.0
3,0,female,2.0,0,1,10.4625,S,0,Miss,G,2.0,2.0,2.0,2.0,2.0,7.0,7.0,7.0,7.0,7.0
3,0,female,29.0,1,1,10.4625,S,0,Mrs,G,29.0,29.0,29.0,29.0,29.0,7.0,7.0,7.0,7.0,7.0
3,1,male,16.0,0,0,8.05,S,1,Mr,,16.0,16.0,16.0,16.0,16.0,6.0,4.0,5.0,7.0,6.0
3,1,male,44.0,0,0,7.925,S,1,Mr,,44.0,44.0,44.0,44.0,44.0,7.0,2.0,6.0,7.0,6.0
